Pos (rotation), Setpoint, Error (counts), Speed, Voltage, Current
-2.27153, 1, -7, -121.25, 2.46608, 0.375
-2.31042, 1, -2, -121.667, 2.41955, 0.375
-2.34861, 1, -28, -121.25, 2.66334, 0.625
-2.38681, 1, -27, -120, 2.66334, 0.625
-2.42708, 1, -21, -118.75, 2.60494, 0.625
-2.46667, 1, -15, -117.5, 2.54653, 0.625
-2.50556, 1, -11, -117.083, 2.51149, 0.625
-2.54236, 1, -38, -116.667, 2.74511, 0.625
-2.57986, 1, -36, -116.25, 2.74526, 0.75
-2.62083, 1, -29, -116.25, 2.67546, 0.75
-2.66111, 1, -25, -116.25, 2.6173, 0.75
-2.70139, 1, -18, -116.25, 2.55914, 0.625
-2.74236, 1, -13, -117.083, 2.53587, 0.625
-2.78403, 1, -31, -118.75, 2.67546, 0.625
-2.82569, 1, -23, -120.417, 2.61662, 0.625
-2.86667, 1, -18, -122.083, 2.56989, 0.625
-2.90764, 1, -11, -122.917, 2.51149, 0.375
-2.94861, 1, -4, -123.333, 2.45308, 0.375
-2.98681, 1, -28, -123.333, 2.66334, 0.625
-3.02431, 1, -26, -122.5, 2.66334, 0.625
-3.06389, 1, -24, -120.833, 2.65166, 0.625
-3.10486, 1, -17, -119.167, 2.55821, 0.625
-3.14653, 1, -9, -118.333, 2.48812, 0.625
-3.18542, 1, -3, -118.333, 2.46476, 0.375
-3.22431, 1, -28, -118.75, 2.68671, 0.625
-3.26458, 1, -24, -119.167, 2.6283, 0.625
-3.30486, 1, -19, -119.583, 2.60494, 0.625
-3.34375, 1, -13, -119.583, 2.54653, 0.625
-3.38194, 1, -9, -119.167, 2.51149, 0.625
-3.42083, 1, -33, -118.333, 2.66334, 0.625
-3.45903, 1, -31, -117.5, 2.68671, 0.75
-3.49861, 1, -28, -117.083, 2.68671, 0.75
-3.53611, 1, -24, -116.25, 2.6173, 0.75
-3.575, 1, -21, -115.833, 2.5824, 0.75
-3.61597, 1, -14, -115.833, 2.52424, 1
-3.65764, 1, -34, -116.25, 2.69873, 1.125
-3.7, 1, -24, -117.917, 2.6173, 1.375
-3.74375, 1, -18, -120, 2.52424, 1.125
-3.7875, 1, -6, -122.5, 2.46476, 0.75
-3.82847, 1, 3, -125, 2.39467, 0.625
-3.86875, 1, -19, -126.667, 2.58157, 0.625
-3.90833, 1, -14, -126.667, 2.53485, 0.75
-3.94931, 1, -6, -125.417, 2.46476, 0.75
-3.98889, 1, -1, -124.167, 2.4414, 0.75
-4.02708, 1, 1, -122.083, 2.41804, 0.75
-4.06597, 1, 4, -120.417, 2.38299, 0.75
-4.10556, 1, -19, -118.75, 2.58157, 1
-4.14583, 1, -13, -118.333, 2.52317, 1
-4.18611, 1, -9, -117.917, 2.4998, 0.75
-4.225, 1, -4, -117.917, 2.45308, 0.75
-4.26389, 1, 0, -118.333, 2.41804, 1
-4.30278, 1, -24, -118.333, 2.6283, 1
-4.34236, 1, -19, -118.333, 2.58157, 1
-4.37917, 1, -19, -117.917, 2.55821, 1
-4.41736, 1, -16, -116.667, 2.55821, 1
-4.45625, 1, -12, -115.833, 2.52317, 0.75
-4.49375, 1, -10, -115, 2.48935, 1
-4.52986, 1, -38, -114.167, 2.73363, 1
-4.56806, 1, -35, -113.75, 2.71036, 1
-4.60903, 1, -31, -113.333, 2.64057, 1
-4.65069, 1, -23, -114.167, 2.60567, 0.75
-4.69236, 1, -14, -115.417, 2.52424, 0.75
-4.73194, 1, -37, -117.5, 2.75679, 0.625
-4.77222, 1, -30, -119.583, 2.67502, 0.625
-4.81389, 1, -22, -121.25, 2.60494, 0.625
-4.85486, 1, -17, -122.083, 2.55821, 0.625
-4.89514, 1, -12, -122.5, 2.52317, 0.625
-4.93542, 1, -5, -122.083, 2.45308, 0.625
-4.97569, 1, -27, -121.667, 2.64057, 0.625
-5.01528, 1, -23, -121.667, 2.5824, 0.625
-5.05417, 1, -19, -121.25, 2.57077, 0.625
-5.09375, 1, -14, -120.417, 2.51261, 0.625
-5.13333, 1, -8, -119.583, 2.47771, 0.625
-5.17153, 1, -33, -118.75, 2.6871, 0.625
-5.20903, 1, -32, -117.917, 2.69839, 0.625
-5.24792, 1, -30, -117.083, 2.66334, 0.75
-5.2875, 1, -24, -116.25, 2.6283, 0.75
-5.32639, 1, -19, -115.833, 2.58157, 0.75
-5.36528, 1, -15, -115.833, 2.54653, 0.75
-5.40347, 1, -41, -115.833, 2.76848, 0.75
-5.44306, 1, -35, -116.25, 2.71036, 1
-5.48403, 1, -31, -116.667, 2.67546, 1
-5.52361, 1, -25, -117.5, 2.6173, 1
-5.56181, 1, -23, -117.5, 2.62893, 0.75
-5.60069, 1, -46, -117.917, 2.82669, 1
-5.64167, 1, -39, -117.917, 2.74526, 0.75
-5.68264, 1, -31, -118.333, 2.67546, 0.75
-5.72361, 1, -24, -118.75, 2.6173, 0.75
-5.76389, 1, -21, -119.583, 2.5824, 0.75
-5.80417, 1, -13, -120.417, 2.47771, 0.625
-5.84444, 1, -36, -121.25, 2.72199, 0.625
-5.88472, 1, -33, -121.25, 2.66383, 0.75
-5.92569, 1, -26, -121.25, 2.62893, 0.625
-5.96736, 1, -18, -121.25, 2.55914, 0.625
-6.00764, 1, -11, -121.25, 2.50098, 0.625
-6.04653, 1, -34, -121.667, 2.69873, 0.625
-6.08542, 1, -30, -121.25, 2.66383, 0.625
-6.125, 1, -28, -120.833, 2.6522, 0.625
-6.16528, 1, -21, -120, 2.5824, 0.625
-6.20486, 1, -15, -119.167, 2.53587, 0.625
-6.24306, 1, -12, -118.75, 2.51261, 0.75
-6.28056, 1, -38, -117.917, 2.73363, 0.75
-6.32014, 1, -35, -117.5, 2.6871, 0.75
-6.35903, 1, -30, -117.083, 2.66383, 0.75
-6.39792, 1, -27, -116.25, 2.66383, 0.75
-6.43681, 1, -22, -116.25, 2.59404, 0.75
-6.47569, 1, -46, -116.25, 2.80342, 0.625
-6.51389, 1, -43, -116.25, 2.80342, 0.75
-6.55278, 1, -39, -116.25, 2.76852, 0.75
-6.59306, 1, -35, -116.25, 2.71036, 1
-6.63472, 1, -28, -116.667, 2.64106, 1
-6.67569, 1, -19, -117.5, 2.55997, 0.75
-6.71597, 1, -42, -118.75, 2.75689, 0.75
-6.75833, 1, -32, -120.417, 2.67581, 0.75
-6.80139, 1, -26, -122.083, 2.58314, 0.625
-6.84444, 1, -16, -123.75, 2.58157, 0.625
-6.88542, 1, -7, -124.583, 2.47644, 0.625
-6.92639, 1, -28, -125.417, 2.68671, 0.375
-6.96736, 1, -21, -125.417, 2.59326, 0.375
-7.00833, 1, -16, -125.417, 2.55821, 0.375
-7.04861, 1, -9, -124.583, 2.48812, 0.375
-7.08819, 1, -4, -123.333, 2.45308, 0.375
-7.12778, 1, 2, -122.083, 2.39629, 0.375
-7.16667, 1, -23, -121.25, 2.60567, 0.375
-7.20486, 1, -19, -120, 2.57077, 0.625
-7.24444, 1, -15, -118.75, 2.55914, 0.625
-7.28333, 1, -12, -117.917, 2.51261, 0.625
-7.32361, 1, -7, -117.083, 2.46608, 0.625
-7.36181, 1, -31, -117.083, 2.67546, 0.625
-7.4, 1, -28, -117.083, 2.67546, 0.625
-7.43958, 1, -24, -117.083, 2.6173, 0.625
-7.47986, 1, -19, -117.083, 2.57077, 0.625
-7.51944, 1, -13, -117.5, 2.51261, 0.75
-7.55694, 1, -10, -117.5, 2.51261, 0.75
-7.59583, 1, -35, -117.5, 2.73363, 0.75
-7.63681, 1, -32, -117.5, 2.6522, 0.75
-7.67778, 1, -23, -117.5, 2.57077, 0.625
-7.71944, 1, -16, -118.333, 2.54751, 0.625
-7.76042, 1, -8, -119.167, 2.47771, 0.625
-7.80139, 1, -29, -120.417, 2.6522, 0.625
-7.84306, 1, -20, -122.083, 2.54751, 0.625
-7.88333, 1, -17, -122.917, 2.54751, 0.625
-7.92431, 1, -9, -123.333, 2.47771, 0.375
-7.96528, 1, -1, -123.333, 2.40792, 0.375
-8.00486, 1, 4, -122.917, 2.37302, 0.375
-8.04375, 1, -21, -122.083, 2.5824, 0.625
-8.08264, 1, -19, -121.25, 2.55821, 0.625
-8.12292, 1, -12, -120, 2.52317, 0.625
-8.1625, 1, -7, -119.167, 2.47644, 0.625
-8.20139, 1, -2, -118.333, 2.42972, 0.375
-8.23819, 1, -29, -117.917, 2.68671, 0.625
-8.27708, 1, -25, -117.5, 2.6283, 0.625
-8.31667, 1, -23, -116.667, 2.60567, 0.625
-8.35556, 1, -17, -116.25, 2.54751, 0.625
-8.39375, 1, -15, -115.833, 2.53587, 0.625
-8.43194, 1, -11, -115.417, 2.50098, 0.75
-8.47153, 1, -35, -115.833, 2.71036, 0.75
-8.51111, 1, -31, -116.25, 2.66383, 0.75
-8.55, 1, -26, -116.25, 2.60567, 0.75
-8.58958, 1, -21, -116.667, 2.52424, 0.75
-8.62847, 1, -14, -117.083, 2.41955, 0.625
-8.66736, 1, -34, -117.083, 2.53587, 0.625
-8.70486, 1, -26, -117.083, 2.36139, 0.625
-8.74097, 1, -22, -116.25, 2.29159, 0.375
-8.77569, 1, -16, -115, 2.16105, 0.375
-8.80903, 1, -9, -112.917, 2.00919, 0.375
-8.83958, 1, -4, -109.583, 1.85733, 0.25
-8.86736, 1, -21, -105.833, 1.79892, 0.25
-8.89236, 1, -18, -100.417, 1.65875, 0.25
-8.91528, 1, -17, -94.1667, 1.55362, 0.25
-8.93611, 1, -17, -87.5, 1.48974, 0.25
-8.95417, 1, -16, -80.4167, 1.33724, 0.25
-8.97014, 1, -32, -72.9167, 1.34897, 0.25
-8.98264, 1, -34, -65.8333, 1.23167, 0.25
-8.99444, 1, -34, -58.3333, 1.14956, 0.25
-9.00278, 1, -38, -51.25, 1.05572, 0.25
-9.00764, 1, -44, -43.75, 1.013, 0.25
-9.01181, 1, -51, -36.25, 0.954106, 0.25
-9.01458, 1, -61, -29.1667, 0.883431, 0.25
-9.01736, 1, -63, -22.5, 0.800978, 0.25
-9.01875, 1, -65, -17.0833, 0.789198, 0.25
-9.02083, 1, -67, -12.5, 0.742082, 0
-9.02153, 1, -68, -9.16667, 0.683187, 0
-9.02153, 1, -71, -6.66667, 0.659629, 0
-9.02153, 1, -72, -5, 0.647849, 0
-9.02153, 1, -72, -3.33333, 0.63607, 0
-9.02153, 1, -72, -2.08333, 0.63607, 0
0, 0, -72, 0, 0, 0
0, 0, -72, 0, 0, 0
0, 0, -13063, 0, 0, 0.375
0, 0, -13063, 0, 0, 0.375
0, 0, -13063, 0, 0, 0.5
0, 0, -13063, 0, 0, 0.375
0, 0, -13063, 0, 0, 0
0, 1, 0, 0, 0, 0
0, 1, 0, 0, 0, 0
0, 1, 0, 0, -0.0356305, 0
0, 1, -2, 0, -0.0831378, 0
0, 1, -6, 0, -0.201906, 0
0, 1, -8, 0, -0.26129, 0
0, 1, -13, 0, -0.368182, 0
0, 1, -20, 0, -0.534457, 0
0, 1, -29, 0, -0.700733, 0
0, 1, -48, 0, -1.05269, 0
0, 1, -63, 0, -1.30108, 0
-0.000694444, 1, -67, 0, -1.38387, 0
-0.0104167, 1, -71, -0.833333, -1.57312, 0
-0.0180556, 1, -77, -3.75, -1.71505, 0
-0.0347222, 1, -72, -8.33333, -1.77419, 0.25
-0.0555556, 1, -80, -16.25, -2.05279, 0.25
-0.0798611, 1, -75, -26.6667, -2.04106, 0.375
-0.106944, 1, -65, -38.75, -2.06452, 0.25
-0.135417, 1, -57, -51.25, -2.12317, 0.25
-0.163194, 1, -51, -62.5, -2.18182, 0.375
-0.192361, 1, -69, -71.6667, -2.52199, 0.375
-0.224306, 1, -66, -78.75, -2.56891, 0.375
-0.259722, 1, -56, -83.75, -2.55718, 0.375
-0.297917, 1, -46, -88.75, -2.55718, 0.375
-0.336111, 1, -36, -94.1667, -2.54545, 0.25
-0.375, 1, -27, -100, -2.53372, 0.25
-0.415278, 1, -45, -105.833, -2.7566, 0.25
-0.455556, 1, -42, -111.25, -2.75679, 0.25
-0.496528, 1, -34, -115, -2.69839, 0.25
-0.536806, 1, -26, -117.917, -2.63998, 0.25
-0.578472, 1, -17, -119.583, -2.52317, 0.25
-0.620139, 1, -39, -120.833, -2.78016, 0.25
-0.660417, 1, -31, -121.667, -2.68671, 0.25
-0.701389, 1, -27, -122.5, -2.65166, 0.25
-0.74375, 1, -17, -122.917, -2.55821, 0.25
-0.785417, 1, -9, -123.333, -2.48812, 0.25
-0.826389, 1, -2, -123.75, -2.42972, 0.25
-0.866667, 1, -25, -123.75, -2.6283, 0.25
-0.90625, 1, -17, -123.75, -2.55821, 0.25
-0.947222, 1, -14, -123.333, -2.54545, 0.25
-0.9875, 1, -8, -122.5, -2.49853, 0.25
-1.02778, 1, -3, -121.667, -2.47507, 0
-1.06736, 1, 0, -120.833, -2.6393, 0
-1.10694, 1, -22, -120.417, -2.61584, 0.25
-1.14722, 1, -16, -120, -2.56891, 0.25
-1.1875, 1, -10, -120, -2.52317, 0.25
-1.22847, 1, -2, -120, -2.42972, 0.25
-1.26875, 1, 3, -120, -2.41804, 0.25
-1.30694, 1, -21, -120.417, -2.55821, 0.25
-1.34653, 1, -19, -120, -2.58157, 0.25
-1.38611, 1, -13, -119.583, -2.52317, 0.25
-1.42639, 1, -6, -119.167, -2.47507, 0.25
-1.46597, 1, -2, -118.75, -2.43988, 0.25
-1.50417, 1, -29, -118.333, -2.67449, 0.25
-1.54167, 1, -28, -117.917, -2.68622, 0.25
-1.57986, 1, -25, -117.5, -2.66276, 0.25
-1.61944, 1, -18, -116.667, -2.58065, 0.25
-1.65903, 1, -13, -115.833, -2.52317, 0.25
-1.69792, 1, -10, -115.833, -2.4998, 0.25
-1.73681, 1, -36, -115.833, -2.69839, 0.25
-1.77569, 1, -30, -116.25, -2.67502, 0.375
-1.81667, 1, -23, -117.083, -2.61662, 0.25
-1.85694, 1, -16, -117.5, -2.52317, 0.25
-1.89792, 1, -8, -118.333, -2.48812, 0.25
-1.93958, 1, -30, -119.167, -2.67502, 0.25
-1.97917, 1, -28, -120.417, -2.65166, 0.25
-2.01875, 1, -21, -121.25, -2.59326, 0.25
-2.05972, 1, -13, -121.667, -2.52317, 0.25
-2.10139, 1, -3, -121.667, -2.40635, 0.25
-2.14306, 1, 2, -121.667, -2.40635, 0.25
-2.18264, 1, -21, -121.667, -2.59326, 0.25
-2.22292, 1, -17, -122.083, -2.55821, 0.25
-2.26319, 1, -11, -122.083, -2.51149, 0.25
-2.30278, 1, -5, -121.667, -2.47644, 0.25
-2.34306, 1, 1, -121.25, -2.41804, 0.25
-2.38194, 1, -23, -120.417, -2.61662, 0.25
-2.42153, 1, -21, -120, -2.59326, 0.25
-2.46042, 1, -17, -119.167, -2.58157, 0.25
-2.49861, 1, -14, -118.75, -2.55821, 0.25
-2.53681, 1, -11, -117.5, -2.51149, 0.25
-2.575, 1, -8, -116.667, -2.51149, 0.25
-2.61319, 1, -33, -115.833, -2.69839, 0.25
-2.65139, 1, -31, -115, -2.68671, 0.25
-2.69097, 1, -24, -114.583, -2.6283, 0.25
-2.73194, 1, -17, -115, -2.55821, 0.25
-2.77222, 1, -10, -116.25, -2.4998, 0.25
-2.8125, 1, -34, -117.5, -2.71007, 0.25
-2.85139, 1, -29, -118.75, -2.66334, 0.25
-2.89097, 1, -24, -119.583, -2.59326, 0.25
-2.93333, 1, -17, -120, -2.55821, 0.25
-2.97431, 1, -10, -120.417, -2.52317, 0.25
-3.01389, 1, -4, -120.417, -2.45308, 0.25
-3.05347, 1, -27, -120.833, -2.65166, 0.25
-3.09375, 1, -23, -120.833, -2.58157, 0.25
-3.13472, 1, -16, -120.833, -2.55821, 0.25
-3.175, 1, -9, -120.833, -2.48812, 0.25
-3.25417, 1, -4, -120.417, -2.45308, 0.25
-3.25417, 1, -29, -120.417, -2.66334, 0.25
-3.29306, 1, -26, -120.417, -2.6283, 0.25
-3.33194, 1, -21, -120, -2.59326, 0.25
-3.37292, 1, -14, -119.167, -2.55821, 0.25
-3.41319, 1, -8, -118.75, -2.48812, 0.25
-3.45278, 1, -4, -118.333, -2.47644, 0.25
-3.49097, 1, -31, -118.75, -2.66334, 0.25
-3.52917, 1, -28, -118.75, -2.66334, 0.25
-3.56736, 1, -23, -118.333, -2.61662, 0.375
-3.60764, 1, -18, -117.5, -2.56989, 0.375
-3.64653, 1, -13, -116.667, -2.52317, 0.375
-3.68542, 1, -38, -116.25, -2.76848, 0.375
-3.72431, 1, -36, -116.25, -2.69839, 0.375
-3.76458, 1, -28, -116.667, -2.66334, 0.375
-3.80625, 1, -19, -117.5, -2.58157, 0.375
-3.84792, 1, -10, -118.333, -2.4998, 0.25
-3.88958, 1, -2, -120, -2.42972, 0.25
-3.93125, 1, -24, -121.25, -2.6283, 0.25
-3.97083, 1, -20, -122.5, -2.59326, 0.25
-4.01181, 1, -14, -123.333, -2.53485, 0.25
-4.05278, 1, -6, -123.333, -2.46476, 0.25
-4.09306, 1, 1, -122.917, -2.41804, 0.25
-4.13264, 1, -24, -122.083, -2.6283, 0.25
-4.17153, 1, -22, -121.667, -2.60494, 0.25
-4.21042, 1, -17, -120.417, -2.58157, 0.25
-4.25069, 1, -11, -119.583, -2.53485, 0.25
-4.29028, 1, -6, -118.75, -2.46476, 0.25
-4.32986, 1, -1, -118.333, -2.4414, 0.25
-4.36875, 1, -27, -117.917, -2.65166, 0.25
-4.40764, 1, -23, -117.917, -2.61662, 0.25
-4.44653, 1, -18, -117.917, -2.56989, 0.25
-4.48681, 1, -12, -117.917, -2.52317, 0.25
-4.52569, 1, -9, -117.917, -2.48812, 0.25
-4.56458, 1, -33, -117.5, -2.69839, 0.25
-4.60208, 1, -30, -117.5, -2.67502, 0.375
-4.64167, 1, -26, -117.083, -2.63998, 0.375
-4.68125, 1, -21, -116.667, -2.59326, 0.25
-4.72153, 1, -15, -116.667, -2.54653, 0.25
-4.76111, 1, -9, -117.083, -2.48812, 0.25
-4.80069, 1, -36, -117.5, -2.72175, 0.375
-4.88125, 1, -26, -118.75, -2.63998, 0.375
-4.88125, 1, -21, -118.75, -2.55821, 0.375
-4.92292, 1, -12, -119.583, -2.52317, 0.25
-4.96389, 1, -6, -120.417, -2.48812, 0.25
-5.00417, 1, -29, -121.25, -2.66334, 0.25
-5.04375, 1, -25, -121.667, -2.6283, 0.25
-5.08403, 1, -20, -122.083, -2.59326, 0.25
-5.125, 1, -12, -121.667, -2.52317, 0.25
-5.16528, 1, -6, -121.25, -2.46476, 0.25
-5.20486, 1, 0, -120.833, -2.41804, 0.25
-5.24514, 1, -23, -120.417, -2.61662, 0.25
-5.28403, 1, -21, -120, -2.59326, 0.25
-5.32431, 1, -14, -120, -2.53485, 0.25
-5.36458, 1, -9, -119.583, -2.51149, 0.25
-5.40486, 1, -3, -119.583, -2.46476, 0.25
-5.44375, 1, -28, -119.583, -2.68671, 0.25
-5.48194, 1, -27, -119.167, -2.65166, 0.25
-5.52014, 1, -23, -118.75, -2.61662, 0.25
-5.55903, 1, -18, -117.917, -2.56989, 0.25
-5.59792, 1, -13, -117.083, -2.52317, 0.375
-5.63681, 1, -10, -116.25, -2.4998, 0.375
-5.675, 1, -36, -115.833, -2.75679, 0.375
-5.71319, 1, -32, -115.833, -2.6871, 0.375
-5.75347, 1, -26, -115.833, -2.59404, 0.375
-5.79444, 1, -18, -116.667, -2.52424, 0.375
-5.83542, 1, -11, -117.5, -2.50098, 0.25
-5.87639, 1, -31, -118.333, -2.67546, 0.25
-5.91806, 1, -27, -119.583, -2.5824, 0.25
-5.95903, 1, -20, -121.25, -2.59326, 0.25
-6, 1, -12, -122.083, -2.52317, 0.25
-6.04028, 1, -5, -122.917, -2.45308, 0.25
-6.08125, 1, 1, -122.917, -2.41804, 0.25
-6.12083, 1, -22, -122.5, -2.56989, 0.25
-6.15972, 1, -20, -122.083, -2.59326, 0.25
-6.2, 1, -14, -121.25, -2.53485, 0.25
-6.24028, 1, -7, -120.417, -2.47644, 0.25
-6.27986, 1, -3, -120, -2.4414, 0.25
-6.31944, 1, -25, -119.583, -2.59326, 0.25
-6.35833, 1, -24, -119.167, -2.6283, 0.25
-6.39792, 1, -19, -118.75, -2.60494, 0.25
-6.4375, 1, -14, -118.75, -2.54751, 0.25
-6.47708, 1, -9, -118.333, -2.50098, 0.25
-6.51528, 1, -6, -117.917, -2.45445, 0.25
-6.55278, 1, -34, -117.5, -2.6871, 0.25
-6.59097, 1, -30, -117.083, -2.66383, 0.375
-6.63056, 1, -25, -116.25, -2.6173, 0.375
-6.67014, 1, -19, -115.833, -2.57077, 0.375
-6.70903, 1, -15, -115.417, -2.53587, 0.375
-6.74861, 1, -39, -115.833, -2.76852, 0.375
-6.78819, 1, -34, -116.667, -2.67546, 0.375
-6.82917, 1, -27, -117.5, -2.64057, 0.375
-6.87083, 1, -17, -118.75, -2.54751, 0.25
-6.91389, 1, -7, -120, -2.47644, 0.25
-6.95556, 1, -1, -121.25, -2.41804, 0.25
-6.99583, 1, -22, -122.917, -2.60494, 0.25
-7.03542, 1, -20, -123.75, -2.61662, 0.25
-7.07639, 1, -12, -123.75, -2.52317, 0.25
-7.11736, 1, -5, -123.333, -2.45308, 0.25
-7.15764, 1, 1, -122.5, -2.41804, 0.25
-7.19653, 1, 3, -121.667, -2.39467, 0.25
-7.23472, 1, -23, -120.833, -2.61662, 0.25
-7.27431, 1, -17, -120, -2.55821, 0.25
-7.31389, 1, -11, -119.167, -2.51149, 0.25
-7.35417, 1, -6, -118.333, -2.46476, 0.25
-7.39306, 1, -1, -117.917, -2.41804, 0.25
-7.43194, 1, -28, -117.5, -2.65166, 0.25
-7.47014, 1, -24, -117.5, -2.6283, 0.25
-7.50903, 1, -21, -117.5, -2.61662, 0.25
-7.54792, 1, -16, -117.083, -2.55821, 0.25
-7.58681, 1, -11, -116.667, -2.51149, 0.25
-7.62569, 1, -36, -116.25, -2.72199, 0.375
-7.66458, 1, -34, -116.25, -2.69873, 0.375
-7.70347, 1, -29, -116.25, -2.6522, 0.375
-7.74375, 1, -21, -116.667, -2.5824, 0.375
-7.78472, 1, -14, -117.083, -2.52424, 0.25
-7.82569, 1, -7, -117.917, -2.43118, 0.25
-7.86528, 1, -34, -119.167, -2.72199, 0.25
-7.90556, 1, -22, -120, -2.59404, 0.25
-7.94722, 1, -18, -120.417, -2.52424, 0.25
-7.98819, 1, -10, -121.25, -2.45445, 0.25
-8.02847, 1, -5, -121.667, -2.44282, 0.25
-8.06806, 1, -28, -121.667, -2.6522, 0.25
-8.10764, 1, -26, -121.667, -2.66334, 0.25
-8.14792, 1, -19, -121.25, -2.58157, 0.25
-8.1875, 1, -14, -120.417, -2.53485, 0.25
-8.22778, 1, -7, -120, -2.47644, 0.25
-8.26875, 1, -1, -119.583, -2.41804, 0.25
-8.30694, 1, -29, -119.583, -2.68671, 0.25
-8.34722, 1, -22, -119.583, -2.59404, 0.25
-8.38681, 1, -16, -119.583, -2.54751, 0.25
-8.42708, 1, -9, -119.167, -2.47771, 0.25
-8.46736, 1, -5, -119.167, -2.44282, 0.25
-8.50486, 1, -31, -119.167, -2.6522, 0.25
-8.54236, 1, -31, -118.75, -2.62893, 0.25
-8.57986, 1, -27, -117.917, -2.55914, 0.375
-8.61875, 1, -20, -116.667, -2.45445, 0.375
-8.65625, 1, -14, -115, -2.33812, 0.375
-8.69306, 1, -10, -114.167, -2.24506, 0.25
-8.72778, 1, -33, -112.917, -2.34976, 0.25
-8.76181, 1, -27, -111.667, -2.1869, 0.25
-8.79514, 1, -22, -110, -2.0676, 0.25
-8.82639, 1, -16, -107.5, -1.88069, 0.25
-8.85556, 1, -13, -103.75, -1.72884, 0.25
-8.88125, 1, -12, -99.5833, -1.74052, 0
-8.90556, 1, -28, -94.5833, -1.6237, 0
-8.92778, 1, -24, -89.1667, -1.49521, 0
-8.94792, 1, -23, -82.9167, -1.37243, 0
-8.96597, 1, -23, -76.6667, -1.2434, 0
-8.98056, 1, -25, -70, -1.1261, 0
-8.99236, 1, -36, -62.9167, -1.10264, 0
-9.00347, 1, -40, -56.25, -0.973607, 0
-9.01111, 1, -41, -49.1667, -0.914956, 0
-9.01736, 1, -44, -41.6667, -0.848094, 0
-9.02153, 1, -49, -34.5833, -0.777419, 0
-9.02431, 1, -51, -28.3333, -0.718524, 0
-9.02569, 1, -57, -22.0833, -0.683187, 0
-9.02569, 1, -61, -16.25, -0.659629, 0
-9.02569, 1, -64, -11.25, -0.63607, 0
-9.02569, 1, -65, -7.08333, -0.600733, 0
-9.02569, 1, -66, -4.16667, -0.588954, 0
-9.02569, 1, -66, -2.08333, -0.577175, 0
-9.02569, 1, -66, -0.833333, -0.577175, 0
-9.41389, 0, -66, 0, 0.558211, 0
0, 0, -66, 0, 0, 0
0, 0, -66, 0, 0, 0
0, 0, -66, 0, 0, 0
0, 0, -66, 0, 0, 0
0, 0, -66, 0, 0, 0
0, 0, -66, 0, 0, 0
0, 1, 0, 0, 0, 0
0, 1, 0, 0, 0, 0
0, 1, 0, 0, 0.0356305, 0
0, 1, 3, 0, 0.118768, 0
0, 1, 4, 0, 0.166276, 0
0, 1, 8, 0, 0.26129, 0
0, 1, 13, 0, 0.368182, 0
0, 1, 20, 0, 0.534457, 0
0, 1, 29, 0, 0.700733, 0
0, 1, 41, 0, 0.926393, 0
0, 1, 55, 0, 1.17097, 0
0.000694444, 1, 70, 0, 1.43118, 0.25
0.00277778, 1, 80, 0, 1.63226, 0.375
0.0118056, 1, 84, 1.66667, 1.78602, 0.625
0.0298611, 1, 94, 5.83333, 2.05806, 0.75
0.05, 1, 91, 12.9167, 2.06989, 1.125
0.0743056, 1, 83, 23.3333, 2.10264, 1.25
0.102083, 1, 72, 36.25, 2.10264, 1.375
0.129861, 1, 64, 50, 2.18441, 1.125
0.159028, 1, 56, 62.5, 2.24282, 1.125
0.190278, 1, 71, 72.5, 2.53485, 1.375
0.223611, 1, 67, 80, 2.56989, 1.5
0.260417, 1, 54, 85.8333, 2.52317, 1.5
0.300694, 1, 41, 92.0833, 2.52317, 1.375
0.340278, 1, 30, 98.3333, 2.47644, 1
0.379167, 1, 49, 104.167, 2.73343, 1
0.41875, 1, 44, 110, 2.72175, 1.375
0.461111, 1, 32, 114.583, 2.61662, 1.375
0.504167, 1, 23, 117.917, 2.6283, 1.125
0.545139, 1, 14, 120.417, 2.53485, 1.125
0.586111, 1, 6, 122.083, 2.46476, 1.125
0.627778, 1, 31, 123.333, 2.68671, 1.125
0.668056, 1, 25, 124.167, 2.6283, 1.375
0.708333, 1, 18, 124.167, 2.56989, 1.375
0.747917, 1, 12, 123.333, 2.52317, 1.375
0.7875, 1, 9, 122.083, 2.51149, 1.375
0.825, 1, 35, 120.833, 2.72175, 1.375
0.8625, 1, 35, 119.167, 2.74511, 1.375
0.898611, 1, 35, 117.5, 2.72175, 1.5
0.936806, 1, 30, 115.417, 2.67502, 1.75
0.977083, 1, 22, 114.167, 2.60494, 1.5
1.01806, 1, 15, 113.75, 2.54653, 1.375
1.05833, 1, 41, 114.583, 2.73343, 1.375
1.09931, 1, 34, 116.667, 2.73343, 1
1.14097, 1, 24, 118.75, 2.59326, 1
1.18264, 1, 16, 120.833, 2.55821, 0.625
1.22361, 1, 10, 122.083, 2.52317, 0.625
1.26319, 1, 32, 122.917, 2.69839, 0.375
1.30347, 1, 29, 122.917, 2.66334, 0.625
1.34444, 1, 21, 122.5, 2.59326, 0.625
1.38542, 1, 14, 122.5, 2.53485, 0.625
1.425, 1, 9, 121.667, 2.51149, 0.375
1.46458, 1, 3, 121.25, 2.4414, 0.375
1.50486, 1, 29, 120.833, 2.60494, 0.375
1.54375, 1, 24, 120.417, 2.6283, 0.625
1.58264, 1, 20, 119.583, 2.59326, 0.625
1.62222, 1, 13, 119.167, 2.52317, 0.625
