Pos (rotation), Setpoint, Error (counts), Speed, Voltage, Current
5.10833, 1, 19, 120.833, -2.58157, 0.5
5.14722, 1, 17, 120.417, -2.55821, 0.5
5.1875, 1, 11, 120, -2.51149, 0.375
5.22708, 1, 6, 119.583, -2.46476, 0.375
5.26667, 1, 0, 119.167, -2.41804, 0.375
5.30625, 1, -3, 118.75, -2.39467, 0.5
5.34583, 1, 21, 118.333, -2.61662, 0.5
5.38472, 1, 16, 118.333, -2.55821, 0.375
5.42431, 1, 10, 118.333, -2.4998, 0.375
5.46389, 1, 5, 118.333, -2.44282, 0.375
5.50278, 1, 1, 118.333, -2.40792, 0.5
5.54236, 1, -1, 117.917, -2.43118, 0.5
5.58125, 1, 22, 117.917, -2.55914, 0.5
5.62083, 1, 17, 117.5, -2.54751, 0.5
5.66042, 1, 12, 117.5, -2.51261, 0.5
5.70069, 1, 6, 117.5, -2.45445, 0.5
5.74097, 1, -1, 117.917, -2.43118, 0.5
5.78125, 1, 25, 118.75, -2.6173, 0.5
5.82083, 1, 19, 119.167, -2.59404, 0.5
5.8625, 1, 10, 120, -2.48935, 0.5
5.90417, 1, 1, 120.833, -2.37302, 0.5
5.94583, 1, -7, 121.667, -2.35963, 0.5
5.98681, 1, -11, 122.5, -2.32458, 0.5
6.02847, 1, 9, 123.333, -2.48812, 0.375
6.06944, 1, 2, 123.75, -2.42972, 0.375
6.10972, 1, -5, 123.75, -2.38299, 0.375
6.14931, 1, -11, 123.333, -2.32458, 0.5
6.18889, 1, -13, 122.5, -2.27786, 0.375
6.22778, 1, 11, 121.25, -2.51149, 0.5
6.26667, 1, 7, 120, -2.4998, 0.5
6.30556, 1, 3, 119.167, -2.4414, 0.5
6.34444, 1, -2, 117.917, -2.40635, 0.5
6.38403, 1, -7, 117.083, -2.35963, 0.5
6.42222, 1, -8, 116.667, -2.37131, 0.5
6.45903, 1, 19, 116.25, -2.60494, 0.125
6.49653, 1, 16, 115.833, -2.55821, 0
6.53542, 1, 12, 115, -2.52317, 0
6.57431, 1, 8, 114.583, -2.48812, 0
6.61389, 1, 5, 114.583, -2.45308, 0.375
6.65278, 1, 29, 114.583, -2.6522, 0.5
6.69306, 1, 23, 115.417, -2.60567, 0.5
6.73472, 1, 14, 116.667, -2.48935, 0.5
6.77708, 1, 5, 118.333, -2.44282, 0.5
6.81806, 1, 2, 120, -2.40792, 0.375
6.86042, 1, -8, 121.667, -2.34795, 0.375
6.90208, 1, 8, 123.333, -2.48812, 0.375
6.94375, 1, 3, 124.167, -2.4414, 0.375
6.98472, 1, -4, 125, -2.38299, 0.375
7.02569, 1, -11, 124.583, -2.34795, 0.375
7.06528, 1, -15, 124.167, -2.26618, 0.375
7.10486, 1, 8, 123.333, -2.48812, 0.375
7.14444, 1, 4, 122.5, -2.45308, 0.5
7.18333, 1, -1, 120.833, -2.41804, 0.5
7.22292, 1, -6, 119.583, -2.39467, 0.375
7.26181, 1, -10, 118.75, -2.33627, 0.375
7.3, 1, -12, 117.917, -2.33627, 0.375
7.33819, 1, 14, 117.083, -2.55821, 0.5
7.37708, 1, 10, 116.667, -2.4998, 0.5
7.41528, 1, 6, 116.25, -2.48812, 0.5
7.45417, 1, 1, 115.833, -2.41804, 0.5
7.49306, 1, 0, 115.417, -2.4414, 0.5
7.53194, 1, 24, 115.833, -2.6283, 0.5
7.57083, 1, 19, 115.833, -2.58157, 0.5
7.61111, 1, 13, 116.25, -2.51261, 0.5
7.65139, 1, 7, 116.667, -2.46608, 0.5
7.69236, 1, 3, 117.5, -2.43118, 0.5
7.73264, 1, -4, 118.75, -2.37302, 0.5
7.77292, 1, 18, 119.583, -2.55914, 0.5
7.81319, 1, 12, 120.417, -2.51261, 0.5
7.85347, 1, 5, 120.833, -2.45308, 0.5
7.89444, 1, -3, 120.833, -2.39467, 0.5
7.93472, 1, -6, 121.25, -2.37131, 0.5
7.97361, 1, 18, 120.833, -2.59326, 0.5
8.01389, 1, 12, 120.833, -2.54653, 0.375
8.05417, 1, 6, 120.417, -2.46476, 0.375
8.09444, 1, -1, 120, -2.41804, 0.375
8.13403, 1, -4, 120, -2.38299, 0.375
8.17292, 1, -8, 119.583, -2.37131, 0.5
8.2125, 1, 15, 119.167, -2.54653, 0.375
8.25208, 1, 9, 119.167, -2.48812, 0.375
8.29236, 1, 3, 119.167, -2.4414, 0.375
8.33125, 1, -1, 118.75, -2.43118, 0.375
8.37083, 1, -4, 118.75, -2.39629, 0.5
8.41042, 1, 19, 118.333, -2.57077, 0.5
8.45, 1, 14, 118.333, -2.54751, 0.5
8.48958, 1, 9, 118.333, -2.47771, 0.5
8.52917, 1, 3, 118.333, -2.41955, 0.5
8.56875, 1, -2, 118.333, -2.37302, 0.5
8.60764, 1, -5, 118.333, -2.33812, 0.5
8.64583, 1, 16, 117.917, -2.44282, 0.375
8.68403, 1, 10, 117.5, -2.32649, 0.375
8.72153, 1, 2, 117.083, -2.152, 0.375
8.75764, 1, -5, 115.833, -2.03568, 0.375
8.79236, 1, -8, 114.167, -1.95894, 0.375
8.82431, 1, 9, 112.083, -1.95894, 0.375
8.85556, 1, 3, 108.75, -1.79472, 0.125
8.88403, 1, -3, 105, -1.60704, 0.125
8.91042, 1, -8, 100, -1.44282, 0.375
8.93403, 1, -10, 94.5833, -1.30748, 0.375
8.95486, 1, -10, 88.3333, -1.27214, 0.125
8.97292, 1, 4, 81.6667, -1.14257, 0.125
8.98819, 1, 5, 74.5833, -1.08368, 0.125
9.00208, 1, 6, 66.6667, -0.965885, 0.125
9.01319, 1, 8, 59.1667, -0.859873, 0.125
9.02292, 1, 10, 51.6667, -0.836315, 0.125
9.02986, 1, 20, 44.5833, -0.718524, 0.125
9.03542, 1, 22, 37.9167, -0.647849, 0.125
9.03958, 1, 26, 31.6667, -0.577175, 0.125
9.04097, 1, 29, 25.8333, -0.494721, 0.125
9.04236, 1, 33, 20, -0.471163, 0.125
9.04236, 1, 35, 14.5833, -0.459384, 0.125
9.04167, 1, 41, 10, -0.424047, 0.125
9.04167, 1, 42, 5.83333, -0.400489, 0.125
9.04167, 1, 43, 2.91667, -0.38871, 0.125
9.04167, 1, 43, 0.833333, -0.376931, 0.125
9.04167, 1, 43, 0, -0.376931, 0.125
0, 0, 43, 0, 0, 0.125
0, 0, 13063, 0, 0, 0.125
-0.00138889, 0, 13063, 0, 0, 2.125
-0.00138889, 0, 13063, 0, 0, 2.125
-0.00138889, 0, 13063, -0.416667, 0, 2.125
-0.00138889, 0, 13063, -0.416667, 0, 0.125
-0.000694444, 0, 13063, -0.416667, 0, 0
0, 1, 0, -0.416667, 0, 0
0.000694444, 1, -1, 0, 0, 0
0.000694444, 1, -1, 0.416667, 0.0356305, 0
0.000694444, 1, 2, 0.833333, 0.106891, 0.125
0.000694444, 1, 5, 0.833333, 0.190029, 0
0.000694444, 1, 9, 0.833333, 0.296921, 0
0.000694444, 1, 12, 0.416667, 0.368182, 0
0.000694444, 1, 19, 0, 0.522581, 0.125
0.000694444, 1, 34, 0, 0.795748, 0.125
0.000694444, 1, 47, 0, 1.04516, 0.125
0.000694444, 1, 62, 0, 1.29457, 0.125
0.000694444, 1, 71, 0, 1.5915, 0.25
0.000694444, 1, 87, 0, 1.69839, 0.5
0.00763889, 1, 94, 0.416667, 1.87654, 0.5
0.0208333, 1, 109, 2.91667, 2.19721, 0.625
0.0388889, 1, 107, 8.33333, 2.29692, 0.75
0.0597222, 1, 102, 17.0833, 2.37937, 0.75
0.0847222, 1, 97, 28.75, 2.35582, 0.75
0.1125, 1, 88, 41.6667, 2.39115, 0.875
0.143056, 1, 99, 54.5833, 2.69741, 1
0.177083, 1, 86, 66.6667, 2.70919, 0.875
0.213889, 1, 73, 77.0833, 2.68622, 0.875
0.252778, 1, 66, 86.6667, 2.62757, 0.75
0.292361, 1, 53, 95.4167, 2.61584, 0.875
0.331944, 1, 41, 102.917, 2.58065, 0.875
0.372917, 1, 57, 109.167, 2.81525, 0.875
0.413194, 1, 46, 114.167, 2.76833, 0.75
0.455556, 1, 34, 117.5, 2.69795, 0.75
0.498611, 1, 28, 120.417, 2.62757, 0.75
0.542361, 1, 17, 122.5, 2.53372, 0.75
0.584722, 1, 36, 124.583, 2.74487, 0.625
0.627778, 1, 26, 126.25, 2.65103, 0.5
0.669444, 1, 16, 127.5, 2.56891, 0.5
0.711806, 1, 12, 127.917, 2.49853, 0.5
0.753472, 1, 5, 127.917, 2.46334, 0.5
0.793056, 1, 1, 126.667, 2.45161, 0.5
0.831944, 1, 26, 125.417, 2.67449, 0.5
0.870833, 1, 20, 123.333, 2.60411, 0.625
0.909722, 1, 15, 121.667, 2.58065, 0.625
0.949306, 1, 12, 119.583, 2.53372, 0.625
0.989583, 1, 6, 118.333, 2.47507, 0.5
1.02917, 1, 30, 117.917, 2.68622, 0.25
1.06736, 1, 25, 117.917, 2.6393, 0.25
1.10694, 1, 21, 117.917, 2.62757, 0.25
1.14653, 1, 17, 117.917, 2.56891, 0.5
1.18681, 1, 10, 118.333, 2.51026, 0.5
1.22778, 1, 3, 118.333, 2.45161, 0.5
1.26806, 1, 27, 118.75, 2.66276, 0.5
1.30764, 1, 19, 119.167, 2.59238, 0.5
1.34861, 1, 12, 120, 2.53372, 0.625
1.38889, 1, 9, 120.417, 2.49853, 0.5
1.42847, 1, 4, 120.833, 2.46334, 0.5
1.46736, 1, 29, 120.417, 2.69795, 0.5
1.50625, 1, 24, 120, 2.6393, 0.625
1.54583, 1, 19, 119.583, 2.61584, 0.625
1.58472, 1, 16, 118.75, 2.53372, 0.625
1.62569, 1, 10, 118.333, 2.51026, 0.5
1.66458, 1, 6, 117.917, 2.48812, 0.5
1.70347, 1, 30, 117.917, 2.69839, 0.5
1.74236, 1, 24, 117.917, 2.6283, 0.5
1.78194, 1, 20, 117.917, 2.59326, 0.5
1.82153, 1, 17, 117.917, 2.55821, 0.25
1.85972, 1, 14, 117.5, 2.55821, 0.25
1.89931, 1, 37, 117.5, 2.74487, 0.25
1.93819, 1, 32, 117.083, 2.70968, 0.5
1.97847, 1, 24, 117.083, 2.6393, 0.5
2.01944, 1, 21, 117.5, 2.62757, 0.5
2.05972, 1, 13, 118.333, 2.53372, 0.5
2.10069, 1, 6, 119.167, 2.47507, 0.5
2.14097, 1, 27, 120, 2.62757, 0.5
2.18194, 1, 21, 121.25, 2.60411, 0.5
2.22292, 1, 17, 121.667, 2.54545, 0.5
2.26319, 1, 12, 121.667, 2.53372, 0.5
2.30208, 1, 6, 121.667, 2.47507, 0.5
2.34236, 1, 29, 121.25, 2.67449, 0.625
2.38194, 1, 24, 120.417, 2.6393, 0.625
2.42083, 1, 19, 120, 2.59238, 0.5
2.45972, 1, 18, 119.167, 2.58065, 0.5
2.49861, 1, 13, 118.333, 2.53372, 0.5
2.5375, 1, 8, 117.917, 2.46334, 0.5
2.57708, 1, 33, 117.5, 2.73314, 0.625
2.61597, 1, 27, 117.083, 2.61662, 0.5
2.65556, 1, 24, 117.083, 2.59326, 0.5
2.69653, 1, 16, 117.083, 2.52317, 0.5
2.7375, 1, 9, 117.917, 2.48812, 0.625
2.77778, 1, 32, 118.75, 2.69839, 0.625
2.81806, 1, 25, 120, 2.6283, 0.5
2.85764, 1, 19, 120.417, 2.59238, 0.5
2.89792, 1, 16, 120.833, 2.56891, 0.5
2.93819, 1, 10, 120.833, 2.51026, 0.5
2.97847, 1, 2, 120.833, 2.43988, 0.5
3.01944, 1, 25, 120.417, 2.6393, 0.5
3.05972, 1, 18, 120.417, 2.58065, 0.5
3.1, 1, 14, 120.833, 2.56891, 0.5
3.13889, 1, 10, 120.417, 2.53372, 0.5
3.17917, 1, 4, 120.417, 2.46334, 0.625
3.25764, 1, 25, 119.583, 2.6393, 0.625
3.25764, 1, 23, 119.583, 2.62757, 0.625
3.29722, 1, 17, 119.167, 2.56891, 0.625
3.33681, 1, 15, 118.75, 2.54653, 0.625
3.37708, 1, 9, 118.333, 2.51149, 0.625
3.41597, 1, 4, 118.333, 2.45308, 0.625
3.45486, 1, 28, 118.333, 2.66334, 0.625
3.49444, 1, 22, 118.333, 2.56989, 0.625
3.53403, 1, 20, 118.333, 2.55821, 0.625
3.57361, 1, 14, 117.917, 2.53485, 0.625
3.61319, 1, 10, 117.917, 2.4998, 0.625
3.65208, 1, 33, 117.917, 2.69839, 0.625
3.69236, 1, 26, 117.917, 2.60494, 0.625
3.73264, 1, 20, 118.333, 2.59326, 0.625
3.77292, 1, 18, 118.75, 2.59326, 0.625
3.8125, 1, 12, 118.75, 2.54653, 0.625
3.85208, 1, 6, 119.167, 2.46476, 0.625
3.89097, 1, 31, 119.167, 2.71007, 0.625
3.92986, 1, 25, 119.167, 2.6283, 0.625
3.97014, 1, 21, 118.75, 2.60494, 0.625
4.01111, 1, 15, 118.75, 2.54653, 0.625
4.05139, 1, 8, 118.75, 2.48812, 0.625
4.09167, 1, 31, 119.167, 2.68671, 0.625
4.13125, 1, 25, 120, 2.6283, 0.625
4.17153, 1, 17, 120.417, 2.55821, 0.625
4.2125, 1, 14, 120.417, 2.53485, 0.625
4.25278, 1, 7, 120.417, 2.47644, 0.625
4.29236, 1, 2, 120.417, 2.43988, 0.625
4.33264, 1, 25, 120.417, 2.66276, 0.625
4.37292, 1, 17, 120.417, 2.53372, 0.625
4.41319, 1, 11, 120.417, 2.52199, 0.625
4.45347, 1, 9, 120.417, 2.52199, 0.625
4.49306, 1, 3, 120.417, 2.47507, 0.625
4.53333, 1, 25, 120, 2.6283, 0.625
4.57292, 1, 19, 120, 2.58157, 0.625
4.6125, 1, 14, 120, 2.53485, 0.625
4.65208, 1, 12, 119.583, 2.54653, 0.625
4.69167, 1, 6, 119.167, 2.46476, 0.625
4.73056, 1, 2, 119.167, 2.42972, 0.625
4.76944, 1, 28, 118.75, 2.66334, 0.625
4.80694, 1, 24, 117.917, 2.6283, 0.625
4.88403, 1, 22, 116.25, 2.6283, 0.75
4.88403, 1, 18, 116.25, 2.56989, 0.75
4.92361, 1, 13, 115.833, 2.52317, 0.625
4.96319, 1, 36, 115.417, 2.73343, 0.625
5.00278, 1, 30, 115.833, 2.68622, 0.625
5.04375, 1, 22, 116.667, 2.61584, 0.75
5.08472, 1, 19, 117.917, 2.59238, 0.625
5.12569, 1, 11, 119.167, 2.52199, 0.625
5.16667, 1, 3, 120.417, 2.45161, 0.625
5.20694, 1, 25, 121.25, 2.66276, 0.625
5.24792, 1, 17, 122.083, 2.56891, 0.625
5.28889, 1, 12, 122.083, 2.55718, 0.625
5.32847, 1, 8, 122.083, 2.49853, 0.625
5.36875, 1, 3, 121.667, 2.45161, 0.625
5.40833, 1, 27, 121.25, 2.66276, 0.625
5.44653, 1, 23, 120.833, 2.65103, 0.625
5.48542, 1, 18, 119.583, 2.59326, 0.625
5.525, 1, 15, 118.75, 2.54653, 0.625
5.56458, 1, 10, 117.917, 2.52317, 0.625
5.60417, 1, 4, 117.5, 2.45308, 0.75
5.64306, 1, 29, 117.5, 2.66334, 0.625
5.68194, 1, 23, 117.5, 2.61662, 0.625
5.72292, 1, 17, 117.5, 2.58157, 0.625
5.7625, 1, 13, 117.917, 2.48812, 0.625
5.80278, 1, 8, 118.333, 2.48812, 0.625
5.84097, 1, 33, 118.75, 2.69839, 0.625
5.88056, 1, 26, 118.75, 2.63998, 0.625
5.92083, 1, 20, 118.75, 2.59326, 0.625
5.96181, 1, 16, 118.75, 2.55821, 0.625
6.00208, 1, 9, 118.75, 2.48812, 0.625
6.04306, 1, 2, 119.167, 2.39467, 0.625
6.08333, 1, 25, 120, 2.6283, 0.625
6.12361, 1, 19, 120.833, 2.60494, 0.625
6.16319, 1, 12, 120.833, 2.54653, 0.625
6.20347, 1, 9, 120.833, 2.51149, 0.625
6.24375, 1, 2, 120.833, 2.39467, 0.625
6.28333, 1, 27, 120.417, 2.67502, 0.625
6.36181, 1, 21, 119.583, 2.55821, 0.625
6.36181, 1, 16, 119.583, 2.55821, 0.625
6.40139, 1, 13, 119.167, 2.52317, 0.625
6.44097, 1, 8, 118.75, 2.48812, 0.625
6.47986, 1, 3, 118.333, 2.4414, 0.625
6.51944, 1, 27, 118.333, 2.65166, 0.625
6.55903, 1, 21, 118.333, 2.59326, 0.625
6.59931, 1, 18, 118.333, 2.58157, 0.625
6.63889, 1, 12, 118.333, 2.52317, 0.625
6.67917, 1, 5, 118.333, 2.45308, 0.625
6.71944, 1, 28, 118.75, 2.68671, 0.625
6.75972, 1, 22, 119.167, 2.60494, 0.625
6.79931, 1, 17, 119.583, 2.58157, 0.625
6.83819, 1, 16, 120, 2.58157, 0.625
6.87778, 1, 9, 119.583, 2.48812, 0.625
6.91806, 1, 3, 119.167, 2.4414, 0.625
6.95694, 1, 28, 118.75, 2.66334, 0.625
6.99583, 1, 22, 118.333, 2.60494, 0.625
7.03611, 1, 19, 118.333, 2.55821, 0.625
7.07639, 1, 12, 118.333, 2.52317, 0.75
7.11597, 1, 7, 118.333, 2.47644, 0.625
7.15556, 1, 31, 118.75, 2.69795, 0.625
7.19444, 1, 25, 118.75, 2.6393, 0.625
7.23472, 1, 18, 119.167, 2.58065, 0.75
7.27569, 1, 14, 119.167, 2.54545, 0.75
7.31597, 1, 7, 119.583, 2.4868, 0.625
7.35694, 1, 1, 120, 2.45161, 0.625
7.39792, 1, 21, 120.417, 2.59326, 0.625
7.43889, 1, 13, 121.25, 2.52317, 0.75
7.47986, 1, 9, 121.667, 2.48812, 0.75
7.52153, 1, 2, 122.083, 2.42972, 0.625
7.5625, 1, -6, 122.5, 2.37131, 0.625
7.60278, 1, 17, 122.5, 2.55821, 0.625
7.64236, 1, 11, 122.5, 2.51149, 0.625
7.68194, 1, 7, 122.083, 2.47644, 0.625
7.72153, 1, 4, 121.25, 2.47644, 0.5
7.76042, 1, -1, 120.417, 2.4414, 0.625
7.79931, 1, -3, 119.583, 2.41804, 0.5
7.83681, 1, 24, 118.333, 2.65166, 0.625
7.87431, 1, 19, 117.083, 2.58157, 0.625
7.95139, 1, 15, 115, 2.54653, 0.625
7.95139, 1, 13, 115, 2.52317, 0.625
7.99097, 1, 8, 114.583, 2.48812, 0.625
8.03056, 1, 31, 115, 2.71007, 0.625
8.07083, 1, 24, 115.417, 2.6283, 0.75
8.11042, 1, 21, 116.667, 2.56989, 0.75
8.15069, 1, 15, 117.917, 2.56989, 0.625
8.19097, 1, 8, 118.75, 2.45308, 0.625
8.23194, 1, 1, 119.583, 2.41804, 0.625
8.27222, 1, 24, 120, 2.6283, 0.625
8.31181, 1, 18, 120.417, 2.56989, 0.625
8.35208, 1, 15, 120.417, 2.54653, 0.625
8.39236, 1, 8, 120.417, 2.48812, 0.625
8.43264, 1, 2, 120.417, 2.42972, 0.625
8.47153, 1, 26, 120.417, 2.6283, 0.625
8.51111, 1, 21, 120, 2.59326, 0.625
8.55069, 1, 14, 119.583, 2.47644, 0.625
8.59028, 1, 11, 119.167, 2.42972, 0.625
8.62917, 1, 4, 118.75, 2.32458, 0.625
8.66736, 1, -1, 118.333, 2.2545, 0.625
8.70486, 1, 16, 117.5, 2.2545, 0.625
8.74167, 1, 9, 116.667, 2.09096, 0.5
8.77708, 1, 5, 115, 1.99751, 0.5
8.81042, 1, -1, 113.333, 1.8651, 0.5
8.84097, 1, -4, 110.417, 1.73607, 0.5
8.87014, 1, 11, 106.25, 1.66569, 0.5
8.89653, 1, 6, 101.667, 1.50147, 0.25
8.92153, 1, 3, 96.25, 1.37243, 0.25
8.94444, 1, 1, 90, 1.29032, 0.25
8.96458, 1, -1, 83.75, 1.17791, 0.25
8.98264, 1, -1, 77.5, 1.04834, 0.25
8.99722, 1, 11, 70.8333, 0.954106, 0.25
9.00972, 1, 11, 64.1667, 0.836315, 0.25
9.02083, 1, 14, 57.0833, 0.742082, 0.25
9.02917, 1, 15, 49.5833, 0.694966, 0.25
9.03542, 1, 17, 42.5, 0.600733, 0.25
9.04028, 1, 25, 35.8333, 0.51828, 0.25
9.04306, 1, 28, 29.1667, 0.471163, 0.25
9.04514, 1, 29, 23.3333, 0.435826, 0.25
9.04514, 1, 33, 17.5, 0.412268, 0.25
9.04514, 1, 37, 12.5, 0.38871, 0.25
9.04375, 1, 39, 7.91667, 0.378495, 0.125
9.04306, 1, 41, 4.16667, 0.354839, 0.125
9.04306, 1, 41, 1.25, 0.354839, 0.125
9.04306, 1, 41, 0, 0.354839, 0.125
9.04375, 0, 41, 0, 0, 0.125
0, 0, 41, 0, 0, 0.125
0, 0, 13063, 0, 0, 0.125
0, 0, 13063, 0, 0, 1.5
0, 0, 13063, 0, 0, 1.5
0.000694444, 0, 13063, 0, 0, 1.5
0.000694444, 0, 13063, 0, 0, 0.125
0.000694444, 1, 0, 0, 0, 0.125
0, 1, 0, 0.416667, 0, 0.125
0, 1, 1, 0.416667, 0.0475073, 0.125
0, 1, 3, 0, 0.118768, 0.125
0, 1, 4, 0, 0.166276, 0.125
0, 1, 8, 0, 0.26129, 0.125
0, 1, 13, 0, 0.368182, 0.125
0, 1, 24, 0, 0.617595, 0.125
0, 1, 35, 0, 0.807625, 0.25
0, 1, 48, 0, 1.05704, 0.25
0, 1, 55, 0, 1.17581, 0.25
0, 1, 71, 0, 1.42522, 0.25
0.00208333, 1, 83, 0, 1.66276, 0.625
0.0125, 1, 100, 1.25, 2.00718, 0.75
0.0263889, 1, 101, 5, 2.12595, 0.875
0.0444444, 1, 100, 11.6667, 2.24472, 0.75
0.0652778, 1, 97, 20.8333, 2.22874, 0.75
0.0895833, 1, 91, 32.0833, 2.29912, 0.875
0.115972, 1, 104, 44.1667, 2.61584, 0.75
0.145833, 1, 97, 55.8333, 2.66276, 0.875
0.177778, 1, 87, 65.8333, 2.70968, 0.875
0.213194, 1, 81, 75, 2.67449, 0.875
0.249306, 1, 71, 83.3333, 2.69839, 0.875
0.2875, 1, 60, 91.25, 2.69839, 0.875
0.326389, 1, 76, 98.3333, 2.92033, 0.875
0.367361, 1, 64, 105, 2.87361, 0.875
0.409028, 1, 52, 110.417, 2.8152, 0.875
0.451389, 1, 47, 115, 2.78016, 0.75
0.49375, 1, 35, 118.75, 2.68622, 0.75
0.5375, 1, 53, 122.083, 2.88563, 0.75
0.579861, 1, 42, 124.583, 2.79179, 0.75
0.622917, 1, 31, 126.25, 2.69795, 0.625
0.665972, 1, 26, 127.5, 2.65103, 0.625
0.709028, 1, 16, 128.333, 2.56891, 0.625
0.750694, 1, 8, 128.333, 2.49853, 0.625
0.790972, 1, 31, 127.917, 2.69795, 0.625
0.830556, 1, 25, 127.083, 2.6393, 0.625
0.870833, 1, 21, 125.417, 2.58065, 0.625
0.911111, 1, 15, 123.75, 2.55718, 0.625
0.951389, 1, 10, 122.083, 2.53372, 0.625
0.990278, 1, 33, 120.833, 2.69839, 0.625
1.02986, 1, 27, 120, 2.65166, 0.625
1.06944, 1, 22, 119.583, 2.6283, 0.625
1.10972, 1, 19, 119.167, 2.55821, 0.625
1.14861, 1, 13, 118.75, 2.52317, 0.625
1.18889, 1, 8, 118.75, 2.48812, 0.625
1.22917, 1, 31, 118.75, 2.69795, 0.625
1.26806, 1, 26, 118.75, 2.67449, 0.625
1.30764, 1, 20, 118.75, 2.62757, 0.625
1.34792, 1, 17, 118.75, 2.56891, 0.625
1.38819, 1, 10, 119.167, 2.51026, 0.625
1.42778, 1, 33, 119.167, 2.70968, 0.625
1.46736, 1, 28, 119.167, 2.67449, 0.625
1.50694, 1, 22, 119.167, 2.61584, 0.625
1.54722, 1, 18, 119.167, 2.58065, 0.625
1.5875, 1, 12, 119.583, 2.53372, 0.625
1.62778, 1, 6, 119.583, 2.47507, 0.625
1.66806, 1, 28, 119.583, 2.67449, 0.625
1.70764, 1, 22, 120, 2.61584, 0.625
1.74792, 1, 17, 120, 2.56891, 0.625
1.78681, 1, 15, 120, 2.55718, 0.625
1.82431, 1, 13, 119.583, 2.53372, 0.625
1.8625, 1, 38, 118.333, 2.7566, 0.625
1.90139, 1, 34, 117.5, 2.72141, 0.625
1.94028, 1, 29, 116.25, 2.66334, 0.625
1.97986, 1, 26, 115.833, 2.63998, 0.75
2.02014, 1, 19, 115.833, 2.58157, 0.75
2.06042, 1, 13, 116.667, 2.52317, 0.75
2.10069, 1, 35, 117.917, 2.72175, 0.625
2.14097, 1, 28, 118.75, 2.66334, 0.625
2.18194, 1, 24, 119.583, 2.6393, 0.625
2.22292, 1, 17, 120.417, 2.56891, 0.625
2.26319, 1, 10, 120.833, 2.51026, 0.625
2.30347, 1, 33, 121.25, 2.70968, 0.625
2.34375, 1, 27, 121.667, 2.66276, 0.625
2.38403, 1, 19, 121.25, 2.59238, 0.625
2.42431, 1, 16, 121.25, 2.56891, 0.625
2.46458, 1, 10, 120.833, 2.51026, 0.625
2.50417, 1, 5, 120.417, 2.4868, 0.625
2.54306, 1, 28, 120.417, 2.67449, 0.625
2.58333, 1, 23, 120, 2.62757, 0.625
2.62222, 1, 18, 119.583, 2.60411, 0.625
2.6625, 1, 15, 119.167, 2.54653, 0.625
2.70208, 1, 9, 118.75, 2.51149, 0.625
2.74236, 1, 32, 118.75, 2.69839, 0.625
2.78125, 1, 28, 118.75, 2.66334, 0.625
2.81944, 1, 24, 118.75, 2.6283, 0.625
2.85833, 1, 21, 118.333, 2.59326, 0.625
2.89861, 1, 15, 117.917, 2.54653, 0.625
2.93819, 1, 10, 117.5, 2.4998, 0.625
2.97778, 1, 34, 117.5, 2.73343, 0.625
3.01736, 1, 27, 117.917, 2.65166, 0.625
3.05833, 1, 19, 118.333, 2.58157, 0.625
3.09931, 1, 16, 119.167, 2.55821, 0.625
3.13958, 1, 9, 119.583, 2.48812, 0.625
3.17917, 1, 32, 120, 2.69839, 0.625
3.21944, 1, 25, 120.417, 2.6283, 0.625
3.25972, 1, 20, 120.833, 2.59326, 0.625
3.29931, 1, 14, 120.417, 2.53485, 0.625
3.33889, 1, 12, 120.417, 2.52317, 0.625
3.37847, 1, -22, 119.583, 2.23113, 0.625
8.87639, 0, 1, 0, 0, 0.125
0, 0, 1, 0, 0, 0.125
0, 0, 1, 0, 0, 0.125
0, 0, 1, 0, 0, 0.125
0, 0, 1, 0, 0, 0.125
0, 0, 1, 0, 0, 0.125
0, 0, 1, 0, 0, 0.125
0, 1, 0, 0, 0, 0.125
0, 1, 0, 0, 0.0237537, 0.125
0, 1, 1, 0, 0.0475073, 0.125
0, 1, 3, 0, 0.118768, 0.25
0, 1, 4, 0, 0.201906, 0.125
0, 1, 8, 0, 0.26129, 0.125
0, 1, 13, 0, 0.368182, 0.125
0, 1, 24, 0, 0.617595, 0.125
0, 1, 35, 0, 0.807625, 0.25
0, 1, 48, 0, 1.05704, 0.25
0, 1, 60, 0, 1.25894, 0.5
0.00277778, 1, 67, 0, 1.40753, 0.5
0.00763889, 1, 88, 0.833333, 1.78602, 0.625
0.0159722, 1, 96, 3.33333, 1.96344, 0.625
0.0291667, 1, 99, 7.08333, 2.10538, 0.75
0.0458333, 1, 98, 13.75, 2.22366, 0.75
0.0673611, 1, 95, 22.0833, 2.23548, 0.875
0.0916667, 1, 90, 32.5, 2.32258, 0.875
0.11875, 1, 103, 43.75, 2.60411, 0.875
0.147917, 1, 96, 54.5833, 2.6393, 0.875
0.180556, 1, 86, 65, 2.67449, 0.875
0.215278, 1, 81, 74.5833, 2.69795, 0.875
0.252778, 1, 68, 83.3333, 2.66276, 1
0.291667, 1, 82, 91.6667, 2.89697, 1
0.331944, 1, 70, 99.1667, 2.86193, 0.875
0.373611, 1, 56, 106.25, 2.76848, 0.75
0.417361, 1, 49, 112.5, 2.75679, 0.75
0.461111, 1, 36, 117.917, 2.68671, 0.75
0.504167, 1, 24, 122.083, 2.61662, 0.75
0.547917, 1, 41, 125.417, 2.78006, 0.75
