Time,Position,Error,Speed,Voltage
4.89884,-8.85764,4,-110.417,-1.30909,
4.91842,-8.88958,9,-106.25,-0.363636,
4.94384,-8.91944,26,-101.667,0.70303,
4.96596,-8.94792,32,-97.9167,0.989736,
4.99526,-8.96667,18,-93.3333,0.305474,
5.01888,-9.00694,24,-82.0833,0.794233,
5.04179,-9.02153,24,-74.5833,0.928641,
5.05872,-9.03333,23,-66.25,0.916422,
5.08478,-9.04167,10,-57.0833,0.231232,
5.11972,-9.05556,7,-40.4167,0.0365103,
5.13933,-9.05903,3,-33.3333,-0.146041,
5.15958,-9.06181,1,-26.25,-0.243402,
5.17858,-9.06319,-2,-20.4167,-0.377273,
5.19981,-9.06389,-6,-15.4167,-0.574291,
5.22514,-9.06458,-8,-11.25,-0.659824,
5.26089,-9.06528,-9,-5,-0.672043,
5.27925,-9.06528,-9,-3.33333,-0.659824,
5.29933,-9.06528,-9,-1.66667,-0.659824,
